iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,,death rate,recover rate,infection rate
GBR,Europe,United Kingdom,11/11/2020,1260200,23000,22556.143,50457,596,375,18563.473,338.803,332.265,743.261,8.779,5.524,1.08,1268,18.678,15666,230.769,,,,,377608,34871387,513.676,5.562,321199,4.731,0.07,14.2,tests performed,,GBR,Europe,United Kingdom,11/11/2020,3862594.699,4014248.069,4165901.439,4317554.809,4469208.179,4620861.549,4772514.919,4924168.29,5075821.66,5227475.03,5379128.4,5530781.77,5682435.14,5834088.51,5985741.88,6137395.251,6289048.621,6440701.991,6592355.361,,,,0.040038883,0.448531233,1.11224E-09
GBR,Europe,United Kingdom,11/12/2020,1293717,33517,23892.286,51020,563,401.429,19057.198,493.725,351.947,751.554,8.293,5.913,1.12,1275,18.781,15879,233.907,,,,,379955,35252165,519.285,5.597,325918,4.801,0.073,13.6,tests performed,,GBR,Europe,United Kingdom,11/12/2020,3902730.857,4055831.374,4208931.89,4362032.406,4515132.923,4668233.439,4821333.955,4974434.472,5127534.988,5280635.504,5433736.021,5586836.537,5739937.053,5893037.57,6046138.086,6199238.602,6352339.119,6505439.635,6658540.151,,,,0.039436755,0.449057877,1.56905E-09
GBR,Europe,United Kingdom,11/13/2020,1321033,27316,24462.857,51396,376,404.429,19459.578,402.38,360.352,757.093,5.539,5.957,1.1,1355,19.96,16236,239.166,,,,,382110,35634389,524.915,5.629,329789,4.858,0.074,13.5,tests performed,,GBR,Europe,United Kingdom,11/13/2020,3944387.042,4099091.899,4253796.755,4408501.612,4563206.469,4717911.325,4872616.182,5027321.039,5182025.895,5336730.752,5491435.609,5646140.465,5800845.322,5955550.179,6110255.035,6264959.892,6419664.749,6574369.605,6729074.462,,,,0.038905917,0.453392891,1.26752E-09
GBR,Europe,United Kingdom,11/14/2020,1347909,26876,24733.857,51858,462,411.429,19855.477,395.899,364.344,763.898,6.806,6.061,1.06,1365,20.107,16299,240.094,,,,,343784,35978280,529.981,5.064,331855,4.888,0.075,13.4,tests performed,,GBR,Europe,United Kingdom,11/14/2020,3977047.765,4132976.909,4288906.053,4444835.198,4600764.342,4756693.486,4912622.63,5068551.774,5224480.919,5380410.063,5536339.207,5692268.351,5848197.496,6004126.64,6160055.784,6315984.928,6471914.073,6627843.217,6783772.361,,,,0.038472924,0.457191344,1.22864E-09
GBR,Europe,United Kingdom,11/15/2020,1372886,24977,25362,52026,168,413.143,20223.403,367.926,373.597,766.373,2.475,6.086,1.02,1397,20.579,16864,248.416,,,12427,183.057,283866,36260720,534.141,4.182,331285,4.88,0.077,13.1,tests performed,,GBR,Europe,United Kingdom,11/15/2020,3594622.43,3736975.986,3879329.542,4021683.099,4164036.655,4306390.211,4448743.767,4591097.324,4733450.88,4875804.436,5018157.992,5160511.548,5302865.105,5445218.661,5587572.217,5729925.773,5872279.329,6014632.886,6156986.442,6299339.998,6441693.554,,0.037895353,0.459263081,1.13601E-09
GBR,Europe,United Kingdom,11/16/2020,1394302,21416,25364.714,52240,214,415.857,20538.873,315.47,373.637,769.525,3.152,6.126,0.98,1391,20.49,17313,255.03,,,,,234189,36513502,537.865,3.45,332527,4.898,0.076,13.1,tests performed,,GBR,Europe,United Kingdom,11/16/2020,4022441.964,4180063.673,4337685.383,4495307.092,4652928.802,4810550.511,4968172.221,5125793.93,5283415.64,5441037.349,5598659.059,5756280.768,5913902.478,6071524.187,6229145.897,6386767.607,6544389.316,6702011.026,6859632.735,,,,0.037466775,0.462784461,9.67008E-10
GBR,Europe,United Kingdom,11/17/2020,1414362,20060,25308.857,52839,599,425.429,20834.368,295.495,372.814,778.349,8.824,6.267,0.93,1420,20.917,17439,256.887,,,,,283358,36797786,542.053,4.174,329640,4.856,0.077,13,tests performed,,GBR,Europe,United Kingdom,11/17/2020,4057340.757,4216290.229,4375239.702,4534189.174,4693138.646,4852088.119,5011037.591,5169987.063,5328936.536,5487886.008,5646835.48,5805784.953,5964734.425,6123683.897,6282633.37,6441582.842,6600532.314,6759481.787,6918431.259,,,,0.037358894,0.467166704,9.05828E-10
GBR,Europe,United Kingdom,11/18/2020,1434007,19645,24829.571,53368,529,415.857,21123.75,289.382,365.754,786.141,7.792,6.126,0.89,1430,21.065,17486,257.579,,,,,364490,37172632,547.574,5.369,328749,4.843,0.076,13.2,tests performed,,GBR,Europe,United Kingdom,11/18/2020,4105856.907,4266684.927,4427512.947,4588340.966,4749168.986,4909997.005,5070825.025,5231653.045,5392481.064,5553309.084,5714137.104,5874965.123,6035793.143,6196621.162,6357449.182,6518277.202,6679105.221,6839933.241,7000761.261,,,,0.037215997,0.472729188,9.01884E-10
GBR,Europe,United Kingdom,11/19/2020,1456943,22936,23318,53870,502,407.143,21461.611,337.861,343.488,793.536,7.395,5.997,0.87,1426,21.006,17459,257.181,,,,,395436,37575856,553.514,5.825,331956,4.89,0.07,14.2,tests performed,,GBR,Europe,United Kingdom,11/19/2020,4152516.856,4315135.189,4477753.521,4640371.854,4802990.187,4965608.52,5128226.853,5290845.186,5453463.518,5616081.851,5778700.184,5941318.517,6103936.85,6266555.183,6429173.516,6591791.848,6754410.181,6917028.514,7079646.847,,,,0.036974679,0.478646371,1.05686E-09
GBR,Europe,United Kingdom,11/20/2020,1477217,20274,22312,54381,511,426.429,21760.259,298.648,328.669,801.064,7.527,6.282,0.86,1422,20.947,17184,253.13,,,,,391667,37967604,559.285,5.769,333316,4.91,0.067,14.9,tests performed,,GBR,Europe,United Kingdom,11/20/2020,4194580.335,4358840.212,4523100.088,4687359.965,4851619.842,5015879.719,5180139.596,5344399.473,5508659.35,5672919.227,5837179.104,6001438.981,6165698.857,6329958.734,6494218.611,6658478.488,6822738.365,6986998.242,7151258.119,,,,0.036813143,0.488547421,9.42855E-10
GBR,Europe,United Kingdom,11/21/2020,1497138,19921,21318.429,54721,340,409,22053.706,293.448,314.033,806.072,5.008,6.025,0.85,1447,21.315,17063,251.348,,,,,369040,38336683,564.721,5.436,336915,4.963,0.063,15.8,tests performed,,GBR,Europe,United Kingdom,11/21/2020,4232400.562,4398127.473,4563854.384,4729581.294,4895308.205,5061035.115,5226762.026,5392488.936,5558215.847,5723942.757,5889669.668,6055396.578,6221123.489,6386850.4,6552577.31,6718304.221,6884031.131,7049758.042,7215484.952,,,,0.036550405,0.494981547,9.40902E-10
GBR,Europe,United Kingdom,11/22/2020,1515805,18667,20417,55120,399,442,22328.682,274.976,300.754,811.949,5.878,6.511,0.84,1454,21.418,17264,254.309,,,11445,168.591,279041,38620055,568.896,4.11,337048,4.965,0.061,16.5,tests performed,,GBR,Europe,United Kingdom,11/22/2020,3821432.312,3972589.465,4123746.618,4274903.771,4426060.924,4577218.077,4728375.23,4879532.383,5030689.535,5181846.688,5333003.841,5484160.994,5635318.147,5786475.3,5937632.453,6088789.606,6239946.759,6391103.911,6542261.064,6693418.217,6844575.37,,0.036363516,0.50124187,8.86911E-10
GBR,Europe,United Kingdom,11/23/2020,1531270,15465,19566.857,55327,207,441,22556.49,227.808,288.231,814.999,3.049,6.496,0.81,1487,21.904,17680,260.437,,,,,212533,38834497,572.055,3.131,331571,4.884,0.059,16.9,tests performed,,GBR,Europe,United Kingdom,11/23/2020,4268869.604,4435986.443,4603103.283,4770220.123,4937336.962,5104453.802,5271570.641,5438687.481,5605804.321,5772921.16,5940038,6107154.84,6274271.679,6441388.519,6608505.359,6775622.198,6942739.038,7109855.878,7276972.717,,,,0.036131446,0.509882643,7.48567E-10
GBR,Europe,United Kingdom,11/24/2020,1542614,11344,18321.714,55935,608,442.286,22723.594,167.104,269.889,823.955,8.956,6.515,0.79,1489,21.934,17424,256.666,,,,,311763,39149830,576.7,4.592,336006,4.95,0.055,18.3,tests performed,,GBR,Europe,United Kingdom,11/24/2020,4314156.185,4483070.291,4651984.397,4820898.503,4989812.609,5158726.715,5327640.821,5496554.927,5665469.033,5834383.138,6003297.244,6172211.35,6341125.456,6510039.562,6678953.668,6847867.774,7016781.88,7185695.986,7354610.092,,,,0.036259881,0.517824331,5.65389E-10
GBR,Europe,United Kingdom,11/25/2020,1560875,18261,18124,56630,695,466,22992.589,268.995,266.977,834.193,10.238,6.864,0.8,1480,21.801,17132,252.364,,,,,356026,39504682,581.927,5.244,333150,4.907,0.054,18.4,tests performed,,GBR,Europe,United Kingdom,11/25/2020,4356001.357,4526503.259,4697005.161,4867507.063,5038008.965,5208510.868,5379012.77,5549514.672,5720016.574,5890518.476,6061020.379,6231522.281,6402024.183,6572526.085,6743027.987,6913529.89,7084031.792,7254533.694,7425035.596,,,,0.036280932,0.523964419,9.24414E-10
GBR,Europe,United Kingdom,11/26/2020,1578432,17557,17355.571,57128,498,465.429,23251.214,258.625,255.658,841.528,7.336,6.856,0.8,1456,21.448,16762,246.914,,,,,383521,39888901,587.587,5.649,330435,4.867,0.053,19,tests performed,,GBR,Europe,United Kingdom,11/26/2020,4399950.99,4572166.655,4744382.32,4916597.984,5088813.649,5261029.314,5433244.978,5605460.643,5777676.308,5949891.972,6122107.637,6294323.302,6466538.967,6638754.631,6810970.296,6983185.961,7155401.625,7327617.29,7499832.955,,,,0.03619288,0.531367031,9.38369E-10
GBR,Europe,United Kingdom,11/27/2020,1593253,14821,16576.571,57648,520,466.714,23469.536,218.322,244.182,849.188,7.66,6.875,0.8,1417,20.873,16571,244.1,,,,,333917,40223088,592.509,4.919,322212,4.746,0.051,19.4,tests performed,,GBR,Europe,United Kingdom,11/27/2020,4429982.648,4603375.505,4776768.362,4950161.219,5123554.076,5296946.932,5470339.789,5643732.646,5817125.503,5990518.36,6163911.217,6337304.074,6510696.931,6684089.787,6857482.644,7030875.501,7204268.358,7377661.215,7551054.072,,,,0.036182577,0.540555191,8.2834E-10
GBR,Europe,United Kingdom,11/28/2020,1609144,15891,16000.857,58127,479,486.571,23703.619,234.084,235.702,856.244,7.056,7.167,0.81,1378,20.299,15985,235.468,,,,,311126,40534403,597.095,4.583,313960,4.625,0.051,19.6,tests performed,,GBR,Europe,United Kingdom,11/28/2020,4459898.715,4634439.583,4808980.451,4983521.319,5158062.186,5332603.054,5507143.922,5681684.79,5856225.658,6030766.525,6205307.393,6379848.261,6554389.129,6728929.997,6903470.864,7078011.732,7252552.6,7427093.468,7601634.336,,,,0.036122932,0.54828234,9.25334E-10
GBR,Europe,United Kingdom,11/29/2020,1621308,12164,15071.857,58342,215,460.286,23882.802,179.183,222.017,859.411,3.167,6.78,0.81,1387,20.431,16312,240.285,,,10003,147.35,219899,40756444,600.366,3.239,305198,4.496,0.049,20.2,tests performed,,GBR,Europe,United Kingdom,11/29/2020,4018804.566,4177699.538,4336594.51,4495489.483,4654384.455,4813279.427,4972174.399,5131069.371,5289964.344,5448859.316,5607754.288,5766649.26,5925544.232,6084439.205,6243334.177,6402229.149,6561124.121,6720019.093,6878914.066,7037809.038,7196704.01,,0.035984526,0.557889085,7.44698E-10
GBR,Europe,United Kingdom,11/30/2020,1633736,12428,14638,58545,203,459.714,24065.874,183.072,215.626,862.402,2.99,6.772,0.84,1357,19.989,16564,243.997,,,,,214835,40989701,603.802,3.165,307886,4.535,0.048,21,tests performed,,GBR,Europe,United Kingdom,11/30/2020,4498326.268,4674360.797,4850395.326,5026429.855,5202464.384,5378498.913,5554533.442,5730567.971,5906602.5,6082637.029,6258671.558,6434706.086,6610740.615,6786775.144,6962809.673,7138844.202,7314878.731,7490913.26,7666947.789,,,,0.035835043,0.565867585,7.89314E-10
GBR,Europe,United Kingdom,12/1/2020,1647233,13497,14945.571,59148,603,459,24264.692,198.819,220.157,871.284,8.883,6.761,0.88,1351,19.901,16311,240.27,,,,,312003,41307854,608.489,4.596,308289,4.541,0.048,20.6,tests performed,,GBR,Europe,United Kingdom,12/1/2020,4542627.796,4720382.329,4898136.861,5075891.394,5253645.927,5431400.46,5609154.993,5786909.526,5964664.058,6142418.591,6320173.124,6497927.657,6675682.19,6853436.723,7031191.255,7208945.788,7386700.321,7564454.854,7742209.387,,,,0.035907488,0.574095478,8.81278E-10
GBR,Europe,United Kingdom,12/2/2020,1663470,16237,14656.429,59796,648,452.286,24503.873,239.18,215.898,880.83,9.545,6.662,0.9,1315,19.371,15976,235.336,,,,,352990,41660895,613.689,5.2,308030,4.537,0.048,21,tests performed,,GBR,Europe,United Kingdom,12/2/2020,4584682.046,4764060.747,4943439.447,5122818.148,5302196.849,5481575.549,5660954.25,5840332.951,6019711.651,6199090.352,6378469.053,6557847.753,6737226.454,6916605.155,7095983.855,7275362.556,7454741.257,7634119.958,7813498.658,,,,0.035946545,0.578879062,1.07587E-09
GBR,Europe,United Kingdom,12/3/2020,1678421,14951,14284.143,60210,414,440.286,24724.11,220.237,210.414,886.928,6.098,6.486,0.91,1261,18.575,15658,230.651,,,,,389476,42052539,619.458,5.737,309091,4.553,0.046,21.6,tests performed,,GBR,Europe,United Kingdom,12/3/2020,4631091.451,4812296.502,4993501.553,5174706.604,5355911.655,5537116.706,5718321.757,5899526.808,6080731.859,6261936.91,6443141.961,6624347.012,6805552.063,6986757.114,7167962.165,7349167.216,7530372.267,7711577.318,7892782.369,,,,0.035873002,0.584620313,1.02626E-09
GBR,Europe,United Kingdom,12/4/2020,1694803,16382,14507.143,60714,504,438,24965.426,241.316,213.699,894.352,7.424,6.452,0.95,1274,18.767,15727,231.668,,,,,380886,42433500,625.07,5.611,315773,4.652,0.046,21.8,tests performed,,GBR,Europe,United Kingdom,12/4/2020,4672156.331,4854960.816,5037765.302,5220569.788,5403374.274,5586178.759,5768983.245,5951787.731,6134592.217,6317396.702,6500201.188,6683005.674,6865810.16,7048614.645,7231419.131,7414223.617,7597028.102,7779832.588,7962637.074,,,,0.035823633,0.592518232,1.14453E-09
GBR,Europe,United Kingdom,12/5/2020,1710382,15579,14462.571,61111,397,426.286,25194.914,229.488,213.042,900.2,5.848,6.279,0.98,1247,18.369,15688,231.093,,,,,354799,42788342,630.297,5.226,321991,4.743,0.045,22.3,tests performed,,GBR,Europe,United Kingdom,12/5/2020,4708667.535,4892903.669,5077139.803,5261375.937,5445612.071,5629848.205,5814084.339,5998320.474,6182556.608,6366792.742,6551028.876,6735265.01,6919501.144,7103737.278,7287973.412,7472209.546,7656445.68,7840681.814,8024917.948,,,,0.035729445,0.599991745,1.11051E-09
GBR,Europe,United Kingdom,12/6/2020,1727754,17372,15206.571,61342,231,428.571,25450.813,255.9,224.002,903.603,3.403,6.313,1.01,1249,18.398,15960,235.1,,,10163,149.707,272787,43061173,634.316,4.018,329247,4.85,0.046,21.7,tests performed,,GBR,Europe,United Kingdom,12/6/2020,4249310.477,4417248.721,4585186.965,4753125.209,4921063.453,5089001.698,5256939.942,5424878.186,5592816.43,5760754.674,5928692.918,6096631.162,6264569.406,6432507.65,6600445.894,6768384.138,6936322.382,7104260.627,7272198.871,7440137.115,7608075.359,,0.035503897,0.606256112,1.24587E-09
GBR,Europe,United Kingdom,12/7/2020,1742528,14774,15541.714,61531,189,426.571,25668.443,217.63,228.938,906.387,2.784,6.284,1.02,1271,18.723,16415,241.802,,,,,215981,43279583,637.533,3.182,327126,4.819,0.048,21,tests performed,,GBR,Europe,United Kingdom,12/7/2020,4747431.422,4933137.428,5118843.435,5304549.442,5490255.449,5675961.456,5861667.462,6047373.469,6233079.476,6418785.483,6604491.49,6790197.496,6975903.503,7161609.51,7347315.517,7533021.523,7718727.53,7904433.537,8090139.544,,,,0.035311341,0.61417509,1.063E-09
GBR,Europe,United Kingdom,12/8/2020,1754914,12386,15383,62130,599,426,25850.896,182.453,226.6,915.211,8.824,6.275,1.03,1272,18.737,16477,242.716,,,,,294966,43574642,641.88,4.345,323827,4.77,0.048,21.1,tests performed,,GBR,Europe,United Kingdom,12/8/2020,4787123.911,4974383.328,5161642.745,5348902.162,5536161.579,5723420.996,5910680.413,6097939.83,6285199.247,6472458.664,6659718.081,6846977.498,7034236.915,7221496.332,7408755.749,7596015.166,7783274.583,7970534,8157793.417,,,,0.035403444,0.620523668,8.86822E-10
GBR,Europe,United Kingdom,12/9/2020,1771548,16634,15439.714,62663,533,409.571,26095.924,245.028,227.436,923.062,7.851,6.033,1.08,1243,18.31,16331,240.565,,,,,369586,43957226,647.515,5.444,328047,4.832,0.047,21.2,tests performed,,GBR,Europe,United Kingdom,12/9/2020,4836406.723,5025572.279,5214737.835,5403903.391,5593068.947,5782234.502,5971400.058,6160565.614,6349731.17,6538896.726,6728062.282,6917227.838,7106393.394,7295558.95,7484724.505,7673890.061,7863055.617,8052221.173,8241386.729,,,,0.035371889,0.625700426,1.20014E-09
GBR,Europe,United Kingdom,12/10/2020,1792614,21066,16313.286,63179,516,424.143,26406.238,310.314,240.304,930.663,7.601,6.248,1.14,1267,18.664,16723,246.339,,,,,400646,44357906,653.418,5.902,329338,4.851,0.05,20.2,tests performed,,GBR,Europe,United Kingdom,12/10/2020,4882494.332,5073419.304,5264344.276,5455269.248,5646194.22,5837119.192,6028044.163,6218969.135,6409894.107,6600819.079,6791744.051,6982669.023,7173593.995,7364518.966,7555443.938,7746368.91,7937293.882,8128218.854,8319143.826,,,,0.035244063,0.628740599,1.49509E-09
GBR,Europe,United Kingdom,12/11/2020,1814398,21784,17085,63603,424,412.714,26727.129,320.891,251.672,936.909,6.246,6.08,1.18,1275,18.781,16885,248.726,,,,,391531,44749538,659.187,5.767,330863,4.874,0.052,19.4,tests performed,,GBR,Europe,United Kingdom,12/11/2020,4923651.144,5116155.655,5308660.167,5501164.678,5693669.19,5886173.701,6078678.213,6271182.724,6463687.235,6656191.747,6848696.258,7041200.77,7233705.281,7426209.793,7618714.304,7811218.815,8003723.327,8196227.838,8388732.35,,,,0.035054602,0.632740005,1.49753E-09
GBR,Europe,United Kingdom,12/12/2020,1835952,21554,17938.571,64123,520,430.286,27044.632,317.503,264.246,944.569,7.66,6.338,1.2,1243,18.31,16909,249.079,,,,,358491,45108048,664.468,5.281,331387,4.882,0.054,18.5,tests performed,,GBR,Europe,United Kingdom,12/12/2020,4958583.347,5152421.62,5346259.892,5540098.165,5733936.437,5927774.71,6121612.982,6315451.255,6509289.527,6703127.8,6896966.072,7090804.345,7284642.617,7478480.89,7672319.162,7866157.435,8059995.707,8253833.98,8447672.252,,,,0.034926294,0.641942811,1.44484E-09
GBR,Europe,United Kingdom,12/13/2020,1854493,18541,18105.571,64267,144,417.857,27317.752,273.12,266.706,946.69,2.121,6.155,1.2,1281,18.87,17538,258.345,,,12185,179.492,312273,45420339,669.068,4.6,337024,4.965,0.054,18.6,tests performed,86465,GBR,Europe,United Kingdom,12/13/2020,4480989.614,4657931.709,4834873.805,5011815.9,5188757.996,5365700.092,5542642.187,5719584.283,5896526.379,6073468.474,6250410.57,6427352.665,6604294.761,6781236.857,6958178.952,7135121.048,7312063.144,7489005.239,7665947.335,7842889.43,8019831.526,,0.034654755,0.648943438,1.209E-09
